displayName,guid,type
mSMQSignCertificatesMig,"3881b8ea-da3b-11d1-90a5-00c04fd91ab1","AD Attribute"
mSMQSignKey,"9a0dc332-c100-11d1-bbc5-0080c76670c0","AD Attribute"
mSMQSite1,"9a0dc337-c100-11d1-bbc5-0080c76670c0","AD Attribute"
mSMQSite2,"9a0dc338-c100-11d1-bbc5-0080c76670c0","AD Attribute"
mSMQSiteForeign,"fd129d8a-d57e-11d1-90a2-00c04fd91ab1","AD Attribute"
mSMQSiteGates,"9a0dc339-c100-11d1-bbc5-0080c76670c0","AD Attribute"
mSMQSiteGatesMig,"e2704852-3b7b-11d2-90cc-00c04fd91ab1","AD Attribute"
mSMQSiteID,"9a0dc340-c100-11d1-bbc5-0080c76670c0","AD Attribute"
mSMQSiteName,"ffadb4b2-de39-11d1-90a5-00c04fd91ab1","AD Attribute"
mSMQSiteNameEx,"422144fa-c17f-4649-94d6-9731ed2784ed","AD Attribute"
mSMQSites,"9a0dc32a-c100-11d1-bbc5-0080c76670c0","AD Attribute"
mSMQTransactional,"9a0dc329-c100-11d1-bbc5-0080c76670c0","AD Attribute"
mSMQUserSid,"c58aae32-56f9-11d2-90d0-00c04fd91ab1","AD Attribute"
mSMQVersion,"9a0dc336-c100-11d1-bbc5-0080c76670c0","AD Attribute"
msNPAllowDialin,"db0c9085-c1f2-11d1-bbc5-0080c76670c0","AD Attribute"
msNPCalledStationID,"db0c9089-c1f2-11d1-bbc5-0080c76670c0","AD Attribute"
msNPCallingStationID,"db0c908a-c1f2-11d1-bbc5-0080c76670c0","AD Attribute"
msNPSavedCallingStationID,"db0c908e-c1f2-11d1-bbc5-0080c76670c0","AD Attribute"
msRADIUSCallbackNumber,"db0c909c-c1f2-11d1-bbc5-0080c76670c0","AD Attribute"
msRADIUSFramedIPAddress,"db0c90a4-c1f2-11d1-bbc5-0080c76670c0","AD Attribute"
msRADIUSFramedRoute,"db0c90a9-c1f2-11d1-bbc5-0080c76670c0","AD Attribute"
msRADIUSServiceType,"db0c90b6-c1f2-11d1-bbc5-0080c76670c0","AD Attribute"
msRASSavedCallbackNumber,"db0c90c5-c1f2-11d1-bbc5-0080c76670c0","AD Attribute"
msRASSavedFramedIPAddress,"db0c90c6-c1f2-11d1-bbc5-0080c76670c0","AD Attribute"
msRASSavedFramedRoute,"db0c90c7-c1f2-11d1-bbc5-0080c76670c0","AD Attribute"
mustContain,"bf9679d3-0de6-11d0-a285-00aa003049e2","AD Attribute"
nameServiceFlags,"80212840-4bdc-11d1-a9c4-0000f80367c1","AD Attribute"
nCName,"bf9679d6-0de6-11d0-a285-00aa003049e2","AD Attribute"
nETBIOSName,"bf9679d8-0de6-11d0-a285-00aa003049e2","AD Attribute"
netbootAllowNewClients,"07383076-91df-11d1-aebc-0000f80367c1","AD Attribute"
netbootAnswerOnlyValidClients,"0738307b-91df-11d1-aebc-0000f80367c1","AD Attribute"
netbootAnswerRequests,"0738307a-91df-11d1-aebc-0000f80367c1","AD Attribute"
netbootCurrentClientCount,"07383079-91df-11d1-aebc-0000f80367c1","AD Attribute"
netbootGUID,"3e978921-8c01-11d0-afda-00c04fd930c9","AD Attribute"
netbootDUID,"532570bd-3d77-424f-822f-0d636dc6daad","AD Attribute"
netbootInitialization,"3e978920-8c01-11d0-afda-00c04fd930c9","AD Attribute"
netbootIntelliMirrorOSes,"0738307e-91df-11d1-aebc-0000f80367c1","AD Attribute"
netbootLimitClients,"07383077-91df-11d1-aebc-0000f80367c1","AD Attribute"
netbootLocallyInstalledOSes,"07383080-91df-11d1-aebc-0000f80367c1","AD Attribute"
netbootMachineFilePath,"3e978923-8c01-11d0-afda-00c04fd930c9","AD Attribute"
netbootMaxClients,"07383078-91df-11d1-aebc-0000f80367c1","AD Attribute"
netbootMirrorDataFile,"2df90d85-009f-11d2-aa4c-00c04fd7d83a","AD Attribute"
netbootNewMachineNamingPolicy,"0738307c-91df-11d1-aebc-0000f80367c1","AD Attribute"
netbootNewMachineOU,"0738307d-91df-11d1-aebc-0000f80367c1","AD Attribute"
netbootSCPBL,"07383082-91df-11d1-aebc-0000f80367c1","AD Attribute"
netbootServer,"07383081-91df-11d1-aebc-0000f80367c1","AD Attribute"
netbootSIFFile,"2df90d84-009f-11d2-aa4c-00c04fd7d83a","AD Attribute"
netbootTools,"0738307f-91df-11d1-aebc-0000f80367c1","AD Attribute"
networkAddress,"bf9679d9-0de6-11d0-a285-00aa003049e2","AD Attribute"
nextLevelStore,"bf9679da-0de6-11d0-a285-00aa003049e2","AD Attribute"
nextRid,"bf9679db-0de6-11d0-a285-00aa003049e2","AD Attribute"
nonSecurityMember,"52458018-ca6a-11d0-afff-0000f80367c1","AD Attribute"
nonSecurityMemberBL,"52458019-ca6a-11d0-afff-0000f80367c1","AD Attribute"
notificationList,"19195a56-6da0-11d0-afd3-00c04fd930c9","AD Attribute"
nTGroupMembers,"bf9679df-0de6-11d0-a285-00aa003049e2","AD Attribute"
nTMixedDomain,"3e97891f-8c01-11d0-afda-00c04fd930c9","AD Attribute"
ntPwdHistory,"bf9679e2-0de6-11d0-a285-00aa003049e2","AD Attribute"
nTSecurityDescriptor,"bf9679e3-0de6-11d0-a285-00aa003049e2","AD Attribute"
distinguishedName,"bf9679e4-0de6-11d0-a285-00aa003049e2","AD Attribute"
objectCategory,"26d97369-6070-11d1-a9c6-0000f80367c1","AD Attribute"
objectClass,"bf9679e5-0de6-11d0-a285-00aa003049e2","AD Attribute"
objectClassCategory,"bf9679e6-0de6-11d0-a285-00aa003049e2","AD Attribute"
objectClasses,"9a7ad94b-ca53-11d1-bbd0-0080c76670c0","AD Attribute"
objectCount,"34aaa216-b699-11d0-afee-0000f80367c1","AD Attribute"
objectGUID,"bf9679e7-0de6-11d0-a285-00aa003049e2","AD Attribute"
objectSid,"bf9679e8-0de6-11d0-a285-00aa003049e2","AD Attribute"
objectVersion,"16775848-47f3-11d1-a9c3-0000f80367c1","AD Attribute"
oEMInformation,"bf9679ea-0de6-11d0-a285-00aa003049e2","AD Attribute"
oMObjectClass,"bf9679ec-0de6-11d0-a285-00aa003049e2","AD Attribute"
oMSyntax,"bf9679ed-0de6-11d0-a285-00aa003049e2","AD Attribute"
oMTGuid,"ddac0cf3-af8f-11d0-afeb-00c04fd930c9","AD Attribute"
oMTIndxGuid,"1f0075fa-7e40-11d0-afd6-00c04fd930c9","AD Attribute"
operatingSystem,"3e978925-8c01-11d0-afda-00c04fd930c9","AD Attribute"
operatingSystemHotfix,"bd951b3c-9c96-11d0-afdd-00c04fd930c9","AD Attribute"
operatingSystemServicePack,"3e978927-8c01-11d0-afda-00c04fd930c9","AD Attribute"
operatingSystemVersion,"3e978926-8c01-11d0-afda-00c04fd930c9","AD Attribute"
operatorCount,"bf9679ee-0de6-11d0-a285-00aa003049e2","AD Attribute"
optionDescription,"963d274d-48be-11d1-a9c3-0000f80367c1","AD Attribute"
options,"19195a53-6da0-11d0-afd3-00c04fd930c9","AD Attribute"
optionsLocation,"963d274e-48be-11d1-a9c3-0000f80367c1","AD Attribute"
o,"bf9679ef-0de6-11d0-a285-00aa003049e2","AD Attribute"
ou,"bf9679f0-0de6-11d0-a285-00aa003049e2","AD Attribute"
organizationalStatus,"28596019-7349-4d2f-adff-5a629961f942","AD Attribute"
originalDisplayTable,"5fd424ce-1262-11d0-a060-00aa006c33ed","AD Attribute"
originalDisplayTableMSDOS,"5fd424cf-1262-11d0-a060-00aa006c33ed","AD Attribute"
otherLoginWorkstations,"bf9679f1-0de6-11d0-a285-00aa003049e2","AD Attribute"
otherMailbox,"0296c123-40da-11d1-a9c0-0000f80367c1","AD Attribute"
middleName,"bf9679f2-0de6-11d0-a285-00aa003049e2","AD Attribute"
otherWellKnownObjects,"1ea64e5d-ac0f-11d2-90df-00c04fd91ab1","AD Attribute"
owner,"bf9679f3-0de6-11d0-a285-00aa003049e2","AD Attribute"
packageFlags,"7d6c0e99-7e20-11d0-afd6-00c04fd930c9","AD Attribute"
packageName,"7d6c0e98-7e20-11d0-afd6-00c04fd930c9","AD Attribute"
packageType,"7d6c0e96-7e20-11d0-afd6-00c04fd930c9","AD Attribute"
parentCA,"5245801b-ca6a-11d0-afff-0000f80367c1","AD Attribute"
parentCACertificateChain,"963d2733-48be-11d1-a9c3-0000f80367c1","AD Attribute"
parentGUID,"2df90d74-009f-11d2-aa4c-00c04fd7d83a","AD Attribute"
partialAttributeDeletionList,"28630ec0-41d5-11d1-a9c1-0000f80367c1","AD Attribute"
partialAttributeSet,"19405b9e-3cfa-11d1-a9c0-0000f80367c1","AD Attribute"
pekKeyChangeInterval,"07383084-91df-11d1-aebc-0000f80367c1","AD Attribute"
pekList,"07383083-91df-11d1-aebc-0000f80367c1","AD Attribute"
pendingCACertificates,"963d273c-48be-11d1-a9c3-0000f80367c1","AD Attribute"
pendingParentCA,"963d273e-48be-11d1-a9c3-0000f80367c1","AD Attribute"
perMsgDialogDisplayTable,"5fd424d3-1262-11d0-a060-00aa006c33ed","AD Attribute"
perRecipDialogDisplayTable,"5fd424d4-1262-11d0-a060-00aa006c33ed","AD Attribute"
personalTitle,"16775858-47f3-11d1-a9c3-0000f80367c1","AD Attribute"
otherFacsimileTelephoneNumber,"0296c11d-40da-11d1-a9c0-0000f80367c1","AD Attribute"
otherHomePhone,"f0f8ffa2-1191-11d0-a060-00aa006c33ed","AD Attribute"
homePhone,"f0f8ffa1-1191-11d0-a060-00aa006c33ed","AD Attribute"
otherIpPhone,"4d146e4b-48d4-11d1-a9c3-0000f80367c1","AD Attribute"
ipPhone,"4d146e4a-48d4-11d1-a9c3-0000f80367c1","AD Attribute"
primaryInternationalISDNNumber,"0296c11f-40da-11d1-a9c0-0000f80367c1","AD Attribute"
otherMobile,"0296c11e-40da-11d1-a9c0-0000f80367c1","AD Attribute"
mobile,"f0f8ffa3-1191-11d0-a060-00aa006c33ed","AD Attribute"
otherTelephone,"f0f8ffa5-1191-11d0-a060-00aa006c33ed","AD Attribute"
otherPager,"f0f8ffa4-1191-11d0-a060-00aa006c33ed","AD Attribute"
pager,"f0f8ffa6-1191-11d0-a060-00aa006c33ed","AD Attribute"
photo,"9c979768-ba1a-4c08-9632-c6a5c1ed649a","AD Attribute"
physicalDeliveryOfficeName,"bf9679f7-0de6-11d0-a285-00aa003049e2","AD Attribute"
physicalLocationObject,"b7b13119-b82e-11d0-afee-0000f80367c1","AD Attribute"
thumbnailPhoto,"8d3bca50-1d7e-11d0-a081-00aa006c33ed","AD Attribute"
pKICriticalExtensions,"fc5a9106-3b9d-11d2-90cc-00c04fd91ab1","AD Attribute"
pKIDefaultCSPs,"1ef6336e-3b9e-11d2-90cc-00c04fd91ab1","AD Attribute"
pKIDefaultKeySpec,"426cae6e-3b9d-11d2-90cc-00c04fd91ab1","AD Attribute"
pKIEnrollmentAccess,"926be278-56f9-11d2-90d0-00c04fd91ab1","AD Attribute"
pKIExpirationPeriod,"041570d2-3b9e-11d2-90cc-00c04fd91ab1","AD Attribute"
pKIExtendedKeyUsage,"18976af6-3b9e-11d2-90cc-00c04fd91ab1","AD Attribute"
pKIKeyUsage,"e9b0a87e-3b9d-11d2-90cc-00c04fd91ab1","AD Attribute"
pKIMaxIssuingDepth,"f0bfdefa-3b9d-11d2-90cc-00c04fd91ab1","AD Attribute"
pKIOverlapPeriod,"1219a3ec-3b9e-11d2-90cc-00c04fd91ab1","AD Attribute"
pKT,"8447f9f1-1027-11d0-a05f-00aa006c33ed","AD Attribute"
pKTGuid,"8447f9f0-1027-11d0-a05f-00aa006c33ed","AD Attribute"
policyReplicationFlags,"19405b96-3cfa-11d1-a9c0-0000f80367c1","AD Attribute"
portName,"281416c4-1968-11d0-a28f-00aa003049e2","AD Attribute"
possSuperiors,"bf9679fa-0de6-11d0-a285-00aa003049e2","AD Attribute"
possibleInferiors,"9a7ad94c-ca53-11d1-bbd0-0080c76670c0","AD Attribute"
postOfficeBox,"bf9679fb-0de6-11d0-a285-00aa003049e2","AD Attribute"
postalAddress,"bf9679fc-0de6-11d0-a285-00aa003049e2","AD Attribute"
postalCode,"bf9679fd-0de6-11d0-a285-00aa003049e2","AD Attribute"
preferredDeliveryMethod,"bf9679fe-0de6-11d0-a285-00aa003049e2","AD Attribute"
preferredLanguage,"856be0d0-18e7-46e1-8f5f-7ee4d9020e0d","AD Attribute"
preferredOU,"bf9679ff-0de6-11d0-a285-00aa003049e2","AD Attribute"
prefixMap,"52458022-ca6a-11d0-afff-0000f80367c1","AD Attribute"
presentationAddress,"a8df744b-c5ea-11d1-bbcb-0080c76670c0","AD Attribute"
previousCACertificates,"963d2739-48be-11d1-a9c3-0000f80367c1","AD Attribute"
previousParentCA,"963d273d-48be-11d1-a9c3-0000f80367c1","AD Attribute"
primaryGroupID,"bf967a00-0de6-11d0-a285-00aa003049e2","AD Attribute"
primaryGroupToken,"c0ed8738-7efd-4481-84d9-66d2db8be369","AD Attribute"
printAttributes,"281416d7-1968-11d0-a28f-00aa003049e2","AD Attribute"
printBinNames,"281416cd-1968-11d0-a28f-00aa003049e2","AD Attribute"
printCollate,"281416d2-1968-11d0-a28f-00aa003049e2","AD Attribute"
printColor,"281416d3-1968-11d0-a28f-00aa003049e2","AD Attribute"
printDuplexSupported,"281416cc-1968-11d0-a28f-00aa003049e2","AD Attribute"
printEndTime,"281416ca-1968-11d0-a28f-00aa003049e2","AD Attribute"
printFormName,"281416cb-1968-11d0-a28f-00aa003049e2","AD Attribute"
printKeepPrintedJobs,"ba305f6d-47e3-11d0-a1a6-00c04fd930c9","AD Attribute"
printLanguage,"281416d6-1968-11d0-a28f-00aa003049e2","AD Attribute"
printMACAddress,"ba305f7a-47e3-11d0-a1a6-00c04fd930c9","AD Attribute"
printMaxCopies,"281416d1-1968-11d0-a28f-00aa003049e2","AD Attribute"
printMaxResolutionSupported,"281416cf-1968-11d0-a28f-00aa003049e2","AD Attribute"
printMaxXExtent,"ba305f6f-47e3-11d0-a1a6-00c04fd930c9","AD Attribute"
printMaxYExtent,"ba305f70-47e3-11d0-a1a6-00c04fd930c9","AD Attribute"
printMediaReady,"3bcbfcf5-4d3d-11d0-a1a6-00c04fd930c9","AD Attribute"
printMediaSupported,"244b296f-5abd-11d0-afd2-00c04fd930c9","AD Attribute"
printMemory,"ba305f74-47e3-11d0-a1a6-00c04fd930c9","AD Attribute"
printMinXExtent,"ba305f71-47e3-11d0-a1a6-00c04fd930c9","AD Attribute"
printMinYExtent,"ba305f72-47e3-11d0-a1a6-00c04fd930c9","AD Attribute"
printNetworkAddress,"ba305f79-47e3-11d0-a1a6-00c04fd930c9","AD Attribute"
printNotify,"ba305f6a-47e3-11d0-a1a6-00c04fd930c9","AD Attribute"
printNumberUp,"3bcbfcf4-4d3d-11d0-a1a6-00c04fd930c9","AD Attribute"
printOrientationsSupported,"281416d0-1968-11d0-a28f-00aa003049e2","AD Attribute"
printOwner,"ba305f69-47e3-11d0-a1a6-00c04fd930c9","AD Attribute"
printPagesPerMinute,"19405b97-3cfa-11d1-a9c0-0000f80367c1","AD Attribute"
printRate,"ba305f77-47e3-11d0-a1a6-00c04fd930c9","AD Attribute"
printRateUnit,"ba305f78-47e3-11d0-a1a6-00c04fd930c9","AD Attribute"
printSeparatorFile,"281416c6-1968-11d0-a28f-00aa003049e2","AD Attribute"
printShareName,"ba305f68-47e3-11d0-a1a6-00c04fd930c9","AD Attribute"
printSpooling,"ba305f6c-47e3-11d0-a1a6-00c04fd930c9","AD Attribute"
printStaplingSupported,"ba305f73-47e3-11d0-a1a6-00c04fd930c9","AD Attribute"
printStartTime,"281416c9-1968-11d0-a28f-00aa003049e2","AD Attribute"
printStatus,"ba305f6b-47e3-11d0-a1a6-00c04fd930c9","AD Attribute"
printerName,"244b296e-5abd-11d0-afd2-00c04fd930c9","AD Attribute"
priorSetTime,"bf967a01-0de6-11d0-a285-00aa003049e2","AD Attribute"
priorValue,"bf967a02-0de6-11d0-a285-00aa003049e2","AD Attribute"
priority,"281416c7-1968-11d0-a28f-00aa003049e2","AD Attribute"
privateKey,"bf967a03-0de6-11d0-a285-00aa003049e2","AD Attribute"
privilegeAttributes,"19405b9a-3cfa-11d1-a9c0-0000f80367c1","AD Attribute"
privilegeDisplayName,"19405b98-3cfa-11d1-a9c0-0000f80367c1","AD Attribute"
privilegeHolder,"19405b9b-3cfa-11d1-a9c0-0000f80367c1","AD Attribute"
privilegeValue,"19405b99-3cfa-11d1-a9c0-0000f80367c1","AD Attribute"
productCode,"d9e18317-8939-11d1-aebc-0000f80367c1","AD Attribute"
profilePath,"bf967a05-0de6-11d0-a285-00aa003049e2","AD Attribute"
proxiedObjectName,"e1aea402-cd5b-11d0-afff-0000f80367c1","AD Attribute"
proxyAddresses,"bf967a06-0de6-11d0-a285-00aa003049e2","AD Attribute"
proxyGenerationEnabled,"5fd424d6-1262-11d0-a060-00aa006c33ed","AD Attribute"
proxyLifetime,"bf967a07-0de6-11d0-a285-00aa003049e2","AD Attribute"
publicKeyPolicy,"80a67e28-9f22-11d0-afdd-00c04fd930c9","AD Attribute"
purportedSearch,"b4b54e50-943a-11d1-aebd-0000f80367c1","AD Attribute"
pwdHistoryLength,"bf967a09-0de6-11d0-a285-00aa003049e2","AD Attribute"
pwdLastSet,"bf967a0a-0de6-11d0-a285-00aa003049e2","AD Attribute"
pwdProperties,"bf967a0b-0de6-11d0-a285-00aa003049e2","AD Attribute"
qualityOfService,"80a67e4e-9f22-11d0-afdd-00c04fd930c9","AD Attribute"
queryFilter,"cbf70a26-7e78-11d2-9921-0000f87a57d4","AD Attribute"
queryPolicyBL,"e1aea404-cd5b-11d0-afff-0000f80367c1","AD Attribute"
queryPolicyObject,"e1aea403-cd5b-11d0-afff-0000f80367c1","AD Attribute"
queryPoint,"7bfdcb86-4807-11d1-a9c3-0000f80367c1","AD Attribute"
rangeLower,"bf967a0c-0de6-11d0-a285-00aa003049e2","AD Attribute"
rangeUpper,"bf967a0d-0de6-11d0-a285-00aa003049e2","AD Attribute"
name,"bf967a0e-0de6-11d0-a285-00aa003049e2","AD Attribute"
rDNAttID,"bf967a0f-0de6-11d0-a285-00aa003049e2","AD Attribute"
registeredAddress,"bf967a10-0de6-11d0-a285-00aa003049e2","AD Attribute"
remoteServerName,"bf967a12-0de6-11d0-a285-00aa003049e2","AD Attribute"
remoteSource,"bf967a14-0de6-11d0-a285-00aa003049e2","AD Attribute"
remoteSourceType,"bf967a15-0de6-11d0-a285-00aa003049e2","AD Attribute"
remoteStorageGUID,"2a39c5b0-8960-11d1-aebc-0000f80367c1","AD Attribute"
replPropertyMetaData,"281416c0-1968-11d0-a28f-00aa003049e2","AD Attribute"
replTopologyStayOfExecution,"7bfdcb83-4807-11d1-a9c3-0000f80367c1","AD Attribute"
replUpToDateVector,"bf967a16-0de6-11d0-a285-00aa003049e2","AD Attribute"
replicaSource,"bf967a18-0de6-11d0-a285-00aa003049e2","AD Attribute"
directReports,"bf967a1c-0de6-11d0-a285-00aa003049e2","AD Attribute"
replInterval,"45ba9d1a-56fa-11d2-90d0-00c04fd91ab1","AD Attribute"
repsFrom,"bf967a1d-0de6-11d0-a285-00aa003049e2","AD Attribute"
repsTo,"bf967a1e-0de6-11d0-a285-00aa003049e2","AD Attribute"
requiredCategories,"7d6c0e93-7e20-11d0-afd6-00c04fd930c9","AD Attribute"
retiredReplDSASignatures,"7bfdcb7f-4807-11d1-a9c3-0000f80367c1","AD Attribute"
tokenGroups,"b7c69e6d-2cc7-11d2-854e-00a0c983f608","AD Attribute"
tokenGroupsGlobalAndUniversal,"46a9b11d-60ae-405a-b7e8-ff8a58d456d2","AD Attribute"
tokenGroupsNoGCAcceptable,"040fc392-33df-11d2-98b2-0000f87a57d4","AD Attribute"
revision,"bf967a21-0de6-11d0-a285-00aa003049e2","AD Attribute"
rid,"bf967a22-0de6-11d0-a285-00aa003049e2","AD Attribute"
rIDAllocationPool,"66171889-8f3c-11d0-afda-00c04fd930c9","AD Attribute"
rIDAvailablePool,"66171888-8f3c-11d0-afda-00c04fd930c9","AD Attribute"
rIDManagerReference,"66171886-8f3c-11d0-afda-00c04fd930c9","AD Attribute"
rIDNextRID,"6617188c-8f3c-11d0-afda-00c04fd930c9","AD Attribute"
rIDPreviousAllocationPool,"6617188a-8f3c-11d0-afda-00c04fd930c9","AD Attribute"
rIDSetReferences,"7bfdcb7b-4807-11d1-a9c3-0000f80367c1","AD Attribute"
rIDUsedPool,"6617188b-8f3c-11d0-afda-00c04fd930c9","AD Attribute"
rightsGuid,"8297931c-86d3-11d0-afda-00c04fd930c9","AD Attribute"
roleOccupant,"a8df7465-c5ea-11d1-bbcb-0080c76670c0","AD Attribute"
roomNumber,"81d7f8c2-e327-4a0d-91c6-b42d4009115f","AD Attribute"
rootTrust,"7bfdcb80-4807-11d1-a9c3-0000f80367c1","AD Attribute"
rpcNsAnnotation,"88611bde-8cf4-11d0-afda-00c04fd930c9","AD Attribute"
rpcNsBindings,"bf967a23-0de6-11d0-a285-00aa003049e2","AD Attribute"
rpcNsCodeset,"7a0ba0e0-8e98-11d0-afda-00c04fd930c9","AD Attribute"
rpcNsEntryFlags,"80212841-4bdc-11d1-a9c4-0000f80367c1","AD Attribute"
rpcNsGroup,"bf967a24-0de6-11d0-a285-00aa003049e2","AD Attribute"
rpcNsInterfaceID,"bf967a25-0de6-11d0-a285-00aa003049e2","AD Attribute"
rpcNsObjectID,"29401c48-7a27-11d0-afd6-00c04fd930c9","AD Attribute"
rpcNsPriority,"bf967a27-0de6-11d0-a285-00aa003049e2","AD Attribute"
rpcNsProfileEntry,"bf967a28-0de6-11d0-a285-00aa003049e2","AD Attribute"
rpcNsTransferSyntax,"29401c4a-7a27-11d0-afd6-00c04fd930c9","AD Attribute"
sAMAccountName,"3e0abfd0-126a-11d0-a060-00aa006c33ed","AD Attribute"
sAMAccountType,"6e7b626c-64f2-11d0-afd2-00c04fd930c9","AD Attribute"
samDomainUpdates,"04d2d114-f799-4e9b-bcdc-90e8f5ba7ebe","AD Attribute"
schedule,"dd712224-10e4-11d0-a05f-00aa006c33ed","AD Attribute"
schemaFlagsEx,"bf967a2b-0de6-11d0-a285-00aa003049e2","AD Attribute"
schemaIDGUID,"bf967923-0de6-11d0-a285-00aa003049e2","AD Attribute"
schemaInfo,"f9fb64ae-93b4-11d2-9945-0000f87a57d4","AD Attribute"
schemaUpdate,"1e2d06b4-ac8f-11d0-afe3-00c04fd930c9","AD Attribute"
schemaVersion,"bf967a2c-0de6-11d0-a285-00aa003049e2","AD Attribute"
scopeFlags,"16f3a4c2-7e79-11d2-9921-0000f87a57d4","AD Attribute"
scriptPath,"bf9679a8-0de6-11d0-a285-00aa003049e2","AD Attribute"
sDRightsEffective,"c3dbafa6-33df-11d2-98b2-0000f87a57d4","AD Attribute"
searchFlags,"bf967a2d-0de6-11d0-a285-00aa003049e2","AD Attribute"
searchGuide,"bf967a2e-0de6-11d0-a285-00aa003049e2","AD Attribute"
secretary,"01072d9a-98ad-4a53-9744-e83e287278fb","AD Attribute"
securityIdentifier,"bf967a2f-0de6-11d0-a285-00aa003049e2","AD Attribute"
seeAlso,"bf967a31-0de6-11d0-a285-00aa003049e2","AD Attribute"
seqNotification,"ddac0cf2-af8f-11d0-afeb-00c04fd930c9","AD Attribute"
serialNumber,"bf967a32-0de6-11d0-a285-00aa003049e2","AD Attribute"
serverName,"09dcb7a0-165f-11d0-a064-00aa006c33ed","AD Attribute"
serverReference,"26d9736d-6070-11d1-a9c6-0000f80367c1","AD Attribute"
serverReferenceBL,"26d9736e-6070-11d1-a9c6-0000f80367c1","AD Attribute"
serverRole,"bf967a33-0de6-11d0-a285-00aa003049e2","AD Attribute"
serverState,"bf967a34-0de6-11d0-a285-00aa003049e2","AD Attribute"
serviceBindingInformation,"b7b1311c-b82e-11d0-afee-0000f80367c1","AD Attribute"
serviceClassID,"bf967a35-0de6-11d0-a285-00aa003049e2","AD Attribute"
serviceClassInfo,"bf967a36-0de6-11d0-a285-00aa003049e2","AD Attribute"
serviceClassName,"b7b1311d-b82e-11d0-afee-0000f80367c1","AD Attribute"
serviceDNSName,"28630eb8-41d5-11d1-a9c1-0000f80367c1","AD Attribute"
serviceDNSNameType,"28630eba-41d5-11d1-a9c1-0000f80367c1","AD Attribute"
serviceInstanceVersion,"bf967a37-0de6-11d0-a285-00aa003049e2","AD Attribute"
servicePrincipalName,"f3a64788-5306-11d1-a9c5-0000f80367c1","AD Attribute"
setupCommand,"7d6c0e97-7e20-11d0-afd6-00c04fd930c9","AD Attribute"
shellContextMenu,"553fd039-f32e-11d0-b0bc-00c04fd8dca6","AD Attribute"
shellPropertyPages,"52458039-ca6a-11d0-afff-0000f80367c1","AD Attribute"
shortServerName,"45b01501-c419-11d1-bbc9-0080c76670c0","AD Attribute"
showInAddressBook,"3e74f60e-3e73-11d1-a9c0-0000f80367c1","AD Attribute"
showInAdvancedViewOnly,"bf967984-0de6-11d0-a285-00aa003049e2","AD Attribute"
sIDHistory,"17eb4278-d167-11d0-b002-0000f80367c1","AD Attribute"
signatureAlgorithms,"2a39c5b2-8960-11d1-aebc-0000f80367c1","AD Attribute"
siteGUID,"3e978924-8c01-11d0-afda-00c04fd930c9","AD Attribute"
siteLinkList,"d50c2cdd-8951-11d1-aebc-0000f80367c1","AD Attribute"
siteList,"d50c2cdc-8951-11d1-aebc-0000f80367c1","AD Attribute"
siteObject,"3e10944c-c354-11d0-aff8-0000f80367c1","AD Attribute"
siteObjectBL,"3e10944d-c354-11d0-aff8-0000f80367c1","AD Attribute"
siteServer,"1be8f17c-a9ff-11d0-afe2-00c04fd930c9","AD Attribute"
mailAddress,"26d9736f-6070-11d1-a9c6-0000f80367c1","AD Attribute"
sPNMappings,"2ab0e76c-7041-11d2-9905-0000f87a57d4","AD Attribute"
st,"bf967a39-0de6-11d0-a285-00aa003049e2","AD Attribute"
street,"bf967a3a-0de6-11d0-a285-00aa003049e2","AD Attribute"
structuralObjectClass,"3860949f-f6a8-4b38-9950-81ecb6bc2982","AD Attribute"
subClassOf,"bf967a3b-0de6-11d0-a285-00aa003049e2","AD Attribute"
subRefs,"bf967a3c-0de6-11d0-a285-00aa003049e2","AD Attribute"
subSchemaSubEntry,"9a7ad94d-ca53-11d1-bbd0-0080c76670c0","AD Attribute"
superScopeDescription,"963d274c-48be-11d1-a9c3-0000f80367c1","AD Attribute"
superScopes,"963d274b-48be-11d1-a9c3-0000f80367c1","AD Attribute"
superiorDNSRoot,"5245801d-ca6a-11d0-afff-0000f80367c1","AD Attribute"
supplementalCredentials,"bf967a3f-0de6-11d0-a285-00aa003049e2","AD Attribute"
supportedApplicationContext,"1677588f-47f3-11d1-a9c3-0000f80367c1","AD Attribute"
sn,"bf967a41-0de6-11d0-a285-00aa003049e2","AD Attribute"
syncAttributes,"037651e4-441d-11d1-a9c3-0000f80367c1","AD Attribute"
syncMembership,"037651e3-441d-11d1-a9c3-0000f80367c1","AD Attribute"
syncWithObject,"037651e2-441d-11d1-a9c3-0000f80367c1","AD Attribute"
syncWithSID,"037651e5-441d-11d1-a9c3-0000f80367c1","AD Attribute"
systemAuxiliaryClass,"bf967a43-0de6-11d0-a285-00aa003049e2","AD Attribute"
systemFlags,"e0fa1e62-9b45-11d0-afdd-00c04fd930c9","AD Attribute"
systemMayContain,"bf967a44-0de6-11d0-a285-00aa003049e2","AD Attribute"
systemMustContain,"bf967a45-0de6-11d0-a285-00aa003049e2","AD Attribute"
systemOnly,"bf967a46-0de6-11d0-a285-00aa003049e2","AD Attribute"
systemPossSuperiors,"bf967a47-0de6-11d0-a285-00aa003049e2","AD Attribute"
telephoneNumber,"bf967a49-0de6-11d0-a285-00aa003049e2","AD Attribute"
